customer_id	loan_id	region_killeen
C377927	L00035432	Other Texas Region
C970336	L00035656	Killeen, TX Metro
C981934	L00035697	Other Texas Region
C662726	L00036065	Killeen, TX Metro
C380869	L00036153	Other Texas Region
C409061	L00036296	Killeen, TX Metro
C818574	L00036439	Killeen, TX Metro
C438467	L00036907	Killeen, TX Metro
C701160	L00036911	Other Texas Region
C543639	L00036932	Other Texas Region
C117352	L00037168	Other Texas Region
C912130	L00037228	Other Texas Region
C244408	L00037375	Killeen, TX Metro
C523801	L00037869	Other Texas Region
C485718	L00038158	Other Texas Region
C773436	L00038505	Other Texas Region
C951491	L00038837	Killeen, TX Metro
C507623	L00039604	Other Texas Region
C377879	L00040006	Other Texas Region
C821611	L00040276	Killeen, TX Metro
C293537	L00040407	Other Texas Region
C575127	L00040576	Killeen, TX Metro
C398166	L00040834	Killeen, TX Metro
C619896	L00040876	Other Texas Region
C889316	L00041470	Killeen, TX Metro
C496222	L00041507	Other Texas Region
C732065	L00042181	Killeen, TX Metro
C426921	L00042420	Other Texas Region
C355329	L00042555	Other Texas Region
C443101	L00043111	Other Texas Region
C561453	L00044781	Other Texas Region
C516165	L00045569	Other Texas Region
C497628	L00045651	Killeen, TX Metro
C703711	L00045752	Other Texas Region
C773463	L00045791	Other Texas Region
C361752	L00045898	Other Texas Region
C869839	L00046404	Killeen, TX Metro
C236715	L00046424	Other Texas Region
C743933	L00046653	Killeen, TX Metro
C627056	L00046662	Other Texas Region
C140816	L00047388	Other Texas Region
C789474	L00047439	Other Texas Region
C702673	L00047563	Other Texas Region
C602600	L00048007	Other Texas Region
C608896	L00049167	Other Texas Region
C423557	L00001900	Killeen, TX Metro
C312977	L00002215	Killeen, TX Metro
C109078	L00002219	Killeen, TX Metro
C232632	L00002261	Killeen, TX Metro
C869299	L00002379	Other Texas Region
C163646	L00002617	Other Texas Region
C756021	L00002756	Other Texas Region
C601643	L00002775	Other Texas Region
C370040	L00003424	Other Texas Region
C906651	L00004228	Killeen, TX Metro
C921860	L00004243	Other Texas Region
C912283	L00004795	Killeen, TX Metro
C385960	L00004870	Killeen, TX Metro
C573918	L00005217	Other Texas Region
C896710	L00005356	Other Texas Region
C894300	L00008719	Killeen, TX Metro
C245364	L00009639	Other Texas Region
C266562	L00010005	Other Texas Region
C997691	L00010710	Other Texas Region
C952633	L00011296	Killeen, TX Metro
C373363	L00013005	Other Texas Region
C351227	L00013411	Killeen, TX Metro
C429572	L00013427	Killeen, TX Metro
C128834	L00013561	Other Texas Region
C773769	L00019414	Other Texas Region
C593515	L00019552	Other Texas Region
C720911	L00020349	Other Texas Region
C275210	L00020627	Killeen, TX Metro
C866334	L00020906	Other Texas Region
C152243	L00022286	Other Texas Region
C475360	L00022570	Killeen, TX Metro
C427535	L00022572	Other Texas Region
C715438	L00023020	Killeen, TX Metro
C198231	L00025005	Other Texas Region
C548250	L00025502	Killeen, TX Metro
C209119	L00025665	Other Texas Region
C235105	L00026046	Other Texas Region
C939750	L00027008	Other Texas Region
C437593	L00027508	Killeen, TX Metro
C905072	L00028879	Other Texas Region
C120997	L00030566	Other Texas Region
C390088	L00030998	Other Texas Region
C490056	L00032193	Killeen, TX Metro
C476334	L00032927	Other Texas Region
C552563	L00034359	Other Texas Region
C487194	L00034706	Other Texas Region
C842652	L00035324	Other Texas Region
C830712	L00035379	Other Texas Region
C413654	L00035716	Other Texas Region
C785601	L00035796	Other Texas Region
C397270	L00036347	Killeen, TX Metro
C339321	L00036538	Other Texas Region
C909046	L00036753	Other Texas Region
C304957	L00036830	Other Texas Region
C194957	L00037301	Killeen, TX Metro
C519839	L00037547	Other Texas Region
C975067	L00037765	Killeen, TX Metro
C815796	L00038189	Killeen, TX Metro
C777424	L00039693	Other Texas Region
C352028	L00040684	Other Texas Region
C241221	L00042462	Other Texas Region
C152219	L00043746	Killeen, TX Metro
C553925	L00046830	Other Texas Region
C953049	L00000543	Other Texas Region
C864121	L00000582	Other Texas Region
C278352	L00000704	Other Texas Region
C159163	L00000710	Other Texas Region
C973332	L00000719	Other Texas Region
C924845	L00000842	Other Texas Region
C614723	L00000862	Other Texas Region
C939873	L00001186	Killeen, TX Metro
C401953	L00001224	Other Texas Region
C286833	L00001732	Other Texas Region
C933032	L00001888	Other Texas Region
C809662	L00001984	Other Texas Region
C553761	L00002081	Killeen, TX Metro
C144738	L00002370	Other Texas Region
C813708	L00002574	Other Texas Region
C218413	L00002808	Other Texas Region
C966183	L00003161	Killeen, TX Metro
C688316	L00003179	Other Texas Region
C586275	L00003295	Other Texas Region
C996816	L00003305	Other Texas Region
C785614	L00003345	Other Texas Region
C750024	L00003399	Other Texas Region
C545358	L00003668	Other Texas Region
C683098	L00003756	Killeen, TX Metro
C821037	L00003762	Other Texas Region
C474226	L00003912	Other Texas Region
C326727	L00003921	Other Texas Region
C799309	L00004206	Other Texas Region
C927424	L00004661	Killeen, TX Metro
C664983	L00004871	Killeen, TX Metro
C708814	L00005198	Killeen, TX Metro
C932595	L00005203	Other Texas Region
C201948	L00005445	Killeen, TX Metro
C603551	L00005835	Killeen, TX Metro
C857634	L00006049	Other Texas Region
C855675	L00006088	Other Texas Region
C932583	L00006171	Other Texas Region
C848425	L00006198	Other Texas Region
C759981	L00006610	Other Texas Region
C110589	L00006697	Killeen, TX Metro
C779222	L00006875	Other Texas Region
C270948	L00006887	Other Texas Region
C893567	L00006974	Other Texas Region
C785493	L00007291	Killeen, TX Metro
C865359	L00007602	Other Texas Region
C778066	L00007976	Other Texas Region
C597666	L00008017	Other Texas Region
C235393	L00008379	Other Texas Region
C263991	L00008456	Other Texas Region
C870348	L00008551	Other Texas Region
C216220	L00008596	Killeen, TX Metro
C399850	L00008762	Other Texas Region
C768903	L00008773	Other Texas Region
C119403	L00008963	Other Texas Region
C795923	L00008986	Killeen, TX Metro
C829520	L00009009	Killeen, TX Metro
C140633	L00009059	Killeen, TX Metro
C468946	L00009231	Other Texas Region
C345847	L00009322	Other Texas Region
C723756	L00009420	Other Texas Region
C306717	L00009466	Other Texas Region
C349836	L00009478	Other Texas Region
C920217	L00009574	Killeen, TX Metro
C770533	L00009631	Other Texas Region
C430322	L00009854	Killeen, TX Metro
C531779	L00009866	Other Texas Region
C764607	L00009986	Killeen, TX Metro
C741404	L00010065	Killeen, TX Metro
C346512	L00010134	Other Texas Region
C498008	L00010330	Killeen, TX Metro
C513811	L00011039	Other Texas Region
C978087	L00011070	Other Texas Region
C193190	L00011551	Other Texas Region
C223662	L00011685	Killeen, TX Metro
C997883	L00012332	Other Texas Region
C583791	L00012707	Other Texas Region
C217729	L00012864	Killeen, TX Metro
C974459	L00012881	Other Texas Region
C576377	L00012911	Other Texas Region
C917585	L00013303	Other Texas Region
C871702	L00013336	Killeen, TX Metro
C625679	L00013494	Killeen, TX Metro
C761386	L00013797	Other Texas Region
C175582	L00013837	Killeen, TX Metro
C870008	L00013848	Other Texas Region
C346553	L00013874	Other Texas Region
C471178	L00014053	Killeen, TX Metro
C335311	L00014118	Other Texas Region
C120044	L00014405	Other Texas Region
C718882	L00014503	Killeen, TX Metro
C631520	L00014790	Other Texas Region
C579064	L00014998	Other Texas Region
C227309	L00015278	Other Texas Region
C370855	L00015377	Other Texas Region
C418531	L00015521	Other Texas Region
C442135	L00015787	Other Texas Region
C960030	L00016075	Killeen, TX Metro
C520615	L00016086	Killeen, TX Metro
C203533	L00016122	Killeen, TX Metro
C437819	L00016165	Other Texas Region
C485327	L00016227	Other Texas Region
C777043	L00016389	Other Texas Region
C353856	L00016616	Killeen, TX Metro
C608252	L00016876	Killeen, TX Metro
C776894	L00016988	Other Texas Region
C840126	L00017146	Other Texas Region
C553814	L00017184	Other Texas Region
C549704	L00017539	Killeen, TX Metro
C450434	L00017589	Other Texas Region
C712665	L00018123	Killeen, TX Metro
C311087	L00018291	Killeen, TX Metro
C225223	L00018350	Killeen, TX Metro
C552669	L00018361	Killeen, TX Metro
C897177	L00018567	Other Texas Region
C832942	L00018885	Killeen, TX Metro
C223844	L00019085	Killeen, TX Metro
C863274	L00019157	Killeen, TX Metro
C567572	L00019311	Other Texas Region
C379860	L00019485	Other Texas Region
C676131	L00019507	Killeen, TX Metro
C134142	L00019715	Other Texas Region
C489297	L00019837	Other Texas Region
C259964	L00019845	Other Texas Region
C235753	L00019989	Other Texas Region
C807869	L00020239	Other Texas Region
C483353	L00020353	Other Texas Region
C653093	L00020641	Other Texas Region
C490909	L00021162	Other Texas Region
C666904	L00022152	Other Texas Region
C964250	L00022366	Killeen, TX Metro
C553416	L00022913	Other Texas Region
C255304	L00023049	Other Texas Region
C498488	L00023141	Other Texas Region
C982879	L00023169	Other Texas Region
C997277	L00023199	Killeen, TX Metro
C700352	L00023385	Killeen, TX Metro
C811199	L00023650	Other Texas Region
C189199	L00023682	Other Texas Region
C128634	L00024279	Other Texas Region
C982980	L00024321	Other Texas Region
C784873	L00024535	Other Texas Region
C151033	L00024574	Killeen, TX Metro
C754949	L00024605	Killeen, TX Metro
C803016	L00024912	Killeen, TX Metro
C154895	L00025274	Other Texas Region
C837411	L00025316	Killeen, TX Metro
C759650	L00025501	Other Texas Region
C688450	L00025523	Other Texas Region
C380245	L00025651	Other Texas Region
C206747	L00025853	Other Texas Region
C295985	L00025909	Other Texas Region
C400931	L00026423	Killeen, TX Metro
C226718	L00026428	Killeen, TX Metro
C707970	L00026784	Other Texas Region
C507460	L00026839	Killeen, TX Metro
C996147	L00026841	Other Texas Region
C928786	L00026976	Other Texas Region
C290409	L00026994	Other Texas Region
C978777	L00027052	Other Texas Region
C950275	L00027104	Killeen, TX Metro
C761765	L00027148	Killeen, TX Metro
C166445	L00027575	Other Texas Region
C863536	L00028205	Killeen, TX Metro
C935672	L00028260	Killeen, TX Metro
C989813	L00028389	Other Texas Region
C461046	L00028444	Other Texas Region
C167561	L00028452	Other Texas Region
C140376	L00028529	Other Texas Region
C285406	L00028638	Killeen, TX Metro
C659139	L00028739	Other Texas Region
C517876	L00028915	Killeen, TX Metro
C664215	L00029070	Other Texas Region
C183081	L00029100	Other Texas Region
C641632	L00029130	Other Texas Region
C651990	L00029164	Killeen, TX Metro
C445009	L00029549	Other Texas Region
C840494	L00030033	Other Texas Region
C402079	L00030088	Killeen, TX Metro
C259860	L00030191	Other Texas Region
C683224	L00030275	Killeen, TX Metro
C991417	L00030660	Other Texas Region
C433617	L00030702	Other Texas Region
C407479	L00030907	Other Texas Region
C998102	L00031035	Other Texas Region
C429649	L00031079	Other Texas Region
C506480	L00031300	Killeen, TX Metro
C519870	L00031357	Other Texas Region
C525377	L00031455	Other Texas Region
C296398	L00031581	Other Texas Region
C793853	L00031835	Other Texas Region
C511193	L00032075	Other Texas Region
C946964	L00032697	Other Texas Region
C540566	L00032953	Other Texas Region
C679555	L00033180	Killeen, TX Metro
C299570	L00033379	Killeen, TX Metro
C397420	L00033450	Killeen, TX Metro
C801791	L00033480	Other Texas Region
C565594	L00033689	Killeen, TX Metro
C499727	L00034138	Other Texas Region
C140023	L00034343	Killeen, TX Metro
C592904	L00034444	Other Texas Region
C832450	L00034566	Killeen, TX Metro
C841873	L00034610	Other Texas Region
C289894	L00034701	Other Texas Region
C960473	L00034731	Other Texas Region
C913317	L00034956	Other Texas Region
C114787	L00035125	Killeen, TX Metro
C956412	L00035302	Other Texas Region
C793312	L00035655	Killeen, TX Metro
C323656	L00035812	Killeen, TX Metro
C680813	L00035910	Other Texas Region
C732457	L00035978	Other Texas Region
C464993	L00036158	Other Texas Region
C490826	L00036705	Killeen, TX Metro
C210888	L00037010	Killeen, TX Metro
C424509	L00037076	Other Texas Region
C980957	L00037241	Killeen, TX Metro
C781071	L00037390	Other Texas Region
C754484	L00037408	Other Texas Region
C246451	L00037652	Killeen, TX Metro
C546330	L00037664	Other Texas Region
C416823	L00037821	Other Texas Region
C189338	L00037903	Other Texas Region
C929801	L00037969	Other Texas Region
C288955	L00038236	Killeen, TX Metro
C490206	L00038242	Killeen, TX Metro
C943471	L00038246	Other Texas Region
C482747	L00038622	Other Texas Region
C661682	L00038729	Other Texas Region
C367294	L00038771	Other Texas Region
C835874	L00038911	Killeen, TX Metro
C132567	L00038937	Killeen, TX Metro
C494470	L00039091	Killeen, TX Metro
C243088	L00039107	Other Texas Region
C213742	L00039248	Other Texas Region
C686761	L00039409	Killeen, TX Metro
C756095	L00039836	Other Texas Region
C856120	L00039872	Killeen, TX Metro
C428613	L00039917	Other Texas Region
C794455	L00039947	Other Texas Region
C998667	L00040010	Other Texas Region
C416001	L00040067	Other Texas Region
C193405	L00040471	Other Texas Region
C877139	L00041228	Other Texas Region
C278953	L00041253	Other Texas Region
C283937	L00041255	Other Texas Region
C994555	L00041298	Other Texas Region
C639439	L00041342	Other Texas Region
C857181	L00041881	Other Texas Region
C376030	L00042234	Other Texas Region
C450940	L00042254	Killeen, TX Metro
C801825	L00042680	Other Texas Region
C673908	L00043017	Killeen, TX Metro
C897537	L00043099	Other Texas Region
C766067	L00043116	Other Texas Region
C495350	L00043272	Other Texas Region
C411840	L00043437	Other Texas Region
C441524	L00043456	Other Texas Region
C579424	L00043818	Killeen, TX Metro
C105618	L00043950	Killeen, TX Metro
C825748	L00044069	Other Texas Region
C743689	L00044194	Other Texas Region
C978033	L00044211	Other Texas Region
C762219	L00044505	Other Texas Region
C214128	L00044665	Other Texas Region
C838271	L00045069	Other Texas Region
C287437	L00045130	Other Texas Region
C287930	L00045269	Other Texas Region
C939324	L00045416	Other Texas Region
C919816	L00045447	Other Texas Region
C565803	L00045539	Killeen, TX Metro
C318033	L00045595	Other Texas Region
C499046	L00045644	Other Texas Region
C560882	L00045650	Other Texas Region
C286737	L00045654	Other Texas Region
C410152	L00046030	Other Texas Region
C222033	L00046128	Killeen, TX Metro
C617654	L00046172	Killeen, TX Metro
C674382	L00046425	Killeen, TX Metro
C213766	L00047066	Other Texas Region
C821333	L00047118	Killeen, TX Metro
C131879	L00047608	Killeen, TX Metro
C419133	L00048011	Other Texas Region
C763311	L00048145	Other Texas Region
C100443	L00048221	Killeen, TX Metro
C252135	L00048390	Other Texas Region
C883028	L00049099	Other Texas Region
C800046	L00049154	Killeen, TX Metro
C273027	L00049332	Other Texas Region
C908822	L00049337	Killeen, TX Metro
C362122	L00049541	Killeen, TX Metro
C489215	L00049564	Other Texas Region
C665212	L00049566	Killeen, TX Metro
C694319	L00000481	Other Texas Region
C570452	L00001990	Other Texas Region
C630836	L00002969	Other Texas Region
C516978	L00003260	Other Texas Region
C350541	L00004742	Killeen, TX Metro
C488518	L00005071	Killeen, TX Metro
C397016	L00005651	Killeen, TX Metro
C382140	L00005728	Killeen, TX Metro
C553809	L00005769	Other Texas Region
C518554	L00006039	Other Texas Region
C113233	L00006333	Other Texas Region
C609668	L00006712	Other Texas Region
C881738	L00006896	Other Texas Region
C183384	L00007340	Killeen, TX Metro
C848728	L00007473	Other Texas Region
C833362	L00007484	Killeen, TX Metro
C925169	L00008034	Killeen, TX Metro
C467747	L00008142	Other Texas Region
C667354	L00008147	Other Texas Region
C974506	L00008885	Killeen, TX Metro
C340270	L00010218	Killeen, TX Metro
C585319	L00010594	Killeen, TX Metro
C432336	L00010841	Killeen, TX Metro
C960321	L00011078	Killeen, TX Metro
C595416	L00011249	Killeen, TX Metro
C388569	L00011865	Other Texas Region
C652355	L00012090	Other Texas Region
C137067	L00012215	Killeen, TX Metro
C858272	L00012777	Killeen, TX Metro
C808032	L00012814	Other Texas Region
C153010	L00013021	Other Texas Region
C362838	L00013123	Killeen, TX Metro
C691058	L00013377	Killeen, TX Metro
C789622	L00013625	Killeen, TX Metro
C234042	L00013815	Other Texas Region
C662667	L00014801	Other Texas Region
C409815	L00015957	Other Texas Region
C118394	L00017655	Other Texas Region
C567508	L00017695	Other Texas Region
C184335	L00017855	Other Texas Region
C777748	L00018059	Other Texas Region
C976143	L00018323	Killeen, TX Metro
C713337	L00018550	Other Texas Region
C838561	L00018777	Other Texas Region
C304750	L00019158	Other Texas Region
C897634	L00019168	Other Texas Region
C611933	L00019366	Other Texas Region
C503243	L00020079	Other Texas Region
C667476	L00020138	Other Texas Region
C964093	L00020319	Other Texas Region
C782192	L00021294	Other Texas Region
C959050	L00021477	Killeen, TX Metro
C211115	L00021755	Killeen, TX Metro
C652813	L00021763	Other Texas Region
C169123	L00022105	Other Texas Region
C675607	L00022145	Other Texas Region
C364813	L00022361	Other Texas Region
C116057	L00022617	Killeen, TX Metro
C183905	L00022861	Killeen, TX Metro
C692769	L00022879	Other Texas Region
C625400	L00022890	Other Texas Region
C453784	L00023086	Other Texas Region
C563378	L00023217	Killeen, TX Metro
C989147	L00023389	Other Texas Region
C230078	L00023631	Other Texas Region
C734198	L00024530	Other Texas Region
C633615	L00024738	Other Texas Region
C709122	L00024863	Killeen, TX Metro
C564825	L00025001	Other Texas Region
C692145	L00025032	Other Texas Region
C519464	L00025179	Other Texas Region
C251857	L00025244	Other Texas Region
C209955	L00025379	Other Texas Region
C238426	L00025486	Killeen, TX Metro
C265202	L00025583	Other Texas Region
C985591	L00025873	Other Texas Region
C904307	L00025904	Other Texas Region
C228357	L00025971	Other Texas Region
C758166	L00026462	Other Texas Region
C459553	L00026682	Other Texas Region
C531042	L00026947	Other Texas Region
C258554	L00027587	Killeen, TX Metro
C354398	L00028095	Killeen, TX Metro
C747377	L00028097	Other Texas Region
C902120	L00028171	Other Texas Region
C720121	L00028259	Other Texas Region
C835351	L00028262	Other Texas Region
C723194	L00028603	Killeen, TX Metro
C824605	L00028834	Other Texas Region
C999915	L00029355	Other Texas Region
C521171	L00029734	Other Texas Region
C116820	L00030321	Other Texas Region
C785058	L00031630	Killeen, TX Metro
C822237	L00032194	Other Texas Region
C118290	L00032235	Other Texas Region
C270954	L00032288	Killeen, TX Metro
C472195	L00032556	Killeen, TX Metro
C920144	L00032641	Killeen, TX Metro
C882277	L00033062	Other Texas Region
C504781	L00033517	Killeen, TX Metro
C711383	L00033847	Other Texas Region
C194096	L00033912	Killeen, TX Metro
C796325	L00034139	Killeen, TX Metro
C613468	L00034377	Killeen, TX Metro
C270097	L00034538	Killeen, TX Metro
C254342	L00034980	Other Texas Region
C584188	L00035145	Other Texas Region
C809226	L00035292	Killeen, TX Metro
C956730	L00035459	Other Texas Region
C481724	L00035463	Other Texas Region
C694436	L00035976	Other Texas Region
C472007	L00036025	Other Texas Region
C287920	L00036182	Other Texas Region
C455420	L00036638	Other Texas Region
C281924	L00036969	Other Texas Region
C566864	L00037181	Other Texas Region
C852205	L00039230	Other Texas Region
C891690	L00040114	Killeen, TX Metro
C176022	L00040658	Other Texas Region
C950230	L00041040	Other Texas Region
C761333	L00041330	Other Texas Region
C717461	L00041393	Other Texas Region
C221282	L00041488	Other Texas Region
C193602	L00042347	Other Texas Region
C280177	L00042443	Other Texas Region
C135357	L00043085	Other Texas Region
C847065	L00043255	Other Texas Region
C560837	L00043705	Killeen, TX Metro
C975131	L00044321	Other Texas Region
C287974	L00044603	Other Texas Region
C359534	L00044666	Killeen, TX Metro
C151550	L00044844	Other Texas Region
C415317	L00045010	Other Texas Region
C682463	L00045462	Other Texas Region
C762804	L00045540	Killeen, TX Metro
C547466	L00045610	Other Texas Region
C600146	L00045743	Other Texas Region
C489952	L00045878	Other Texas Region
C763633	L00046235	Killeen, TX Metro
C724790	L00046266	Killeen, TX Metro
C330888	L00046480	Killeen, TX Metro
C834701	L00046780	Other Texas Region
C774717	L00046877	Other Texas Region
C937886	L00047177	Other Texas Region
C159727	L00047225	Killeen, TX Metro
C130949	L00047430	Other Texas Region
C736465	L00047490	Other Texas Region
C482948	L00048719	Other Texas Region
C594915	L00048804	Other Texas Region
C456550	L00049593	Other Texas Region
C745888	L00049719	Killeen, TX Metro
C273963	L00049898	Other Texas Region
C716516	L00049931	Killeen, TX Metro
C544209	L00000466	Other Texas Region
C190093	L00001582	Killeen, TX Metro
C375494	L00001693	Other Texas Region
C673156	L00003290	Other Texas Region
C541904	L00004472	Other Texas Region
C789870	L00005274	Killeen, TX Metro
C972379	L00005409	Other Texas Region
C776479	L00005987	Other Texas Region
C331318	L00006057	Other Texas Region
C262421	L00006418	Killeen, TX Metro
C749285	L00006477	Killeen, TX Metro
C804259	L00006982	Killeen, TX Metro
C378104	L00007156	Killeen, TX Metro
C948152	L00009606	Killeen, TX Metro
C572032	L00010466	Other Texas Region
C250534	L00010689	Other Texas Region
C676531	L00011715	Killeen, TX Metro
C291848	L00012033	Killeen, TX Metro
C887941	L00012631	Other Texas Region
C807494	L00012731	Other Texas Region
C992743	L00013000	Other Texas Region
C331615	L00013010	Killeen, TX Metro
C585369	L00013047	Killeen, TX Metro
C792505	L00014042	Killeen, TX Metro
C394065	L00014630	Other Texas Region
C215042	L00015833	Killeen, TX Metro
C264164	L00015925	Other Texas Region
C764882	L00017715	Killeen, TX Metro
C351981	L00017818	Other Texas Region
C248388	L00017980	Other Texas Region
C374507	L00025111	Other Texas Region
C843186	L00025324	Other Texas Region
C209602	L00025387	Killeen, TX Metro
C533525	L00025669	Other Texas Region
C522342	L00025881	Killeen, TX Metro
C437330	L00027722	Killeen, TX Metro
C204720	L00028810	Other Texas Region
C410085	L00029473	Other Texas Region
C840741	L00029563	Other Texas Region
C955169	L00029910	Other Texas Region
C953467	L00029975	Other Texas Region
C729910	L00030752	Other Texas Region
C876106	L00031410	Other Texas Region
C998740	L00031930	Other Texas Region
C851283	L00032281	Other Texas Region
C255905	L00033157	Killeen, TX Metro
C914454	L00033624	Killeen, TX Metro
C223935	L00033982	Other Texas Region
C916339	L00035027	Other Texas Region
C160216	L00035723	Other Texas Region
C929975	L00036582	Killeen, TX Metro
C425156	L00039483	Other Texas Region
C339246	L00040440	Other Texas Region
C763623	L00040458	Other Texas Region
C544281	L00041318	Killeen, TX Metro
C117171	L00041371	Other Texas Region
C266373	L00042023	Killeen, TX Metro
C914220	L00043804	Killeen, TX Metro
C191602	L00044675	Other Texas Region
C291733	L00046125	Other Texas Region
C226689	L00047858	Other Texas Region
C186117	L00048189	Killeen, TX Metro
C819064	L00000110	Other Texas Region
C138304	L00000634	Other Texas Region
C604999	L00000635	Killeen, TX Metro
C437497	L00000653	Other Texas Region
C483934	L00000875	Other Texas Region
C208872	L00001231	Other Texas Region
C398512	L00001435	Killeen, TX Metro
C119816	L00001457	Other Texas Region
C176898	L00001889	Other Texas Region
C474999	L00001897	Killeen, TX Metro
C502732	L00001947	Killeen, TX Metro
C648884	L00002575	Other Texas Region
C358517	L00002588	Killeen, TX Metro
C854950	L00002613	Killeen, TX Metro
C315400	L00002814	Killeen, TX Metro
C754801	L00002859	Other Texas Region
C325371	L00002896	Other Texas Region
C879446	L00003325	Other Texas Region
C191353	L00003685	Other Texas Region
C957558	L00004457	Other Texas Region
C468266	L00004491	Other Texas Region
C537940	L00004649	Other Texas Region
C700541	L00004828	Killeen, TX Metro
C876388	L00005194	Killeen, TX Metro
C191176	L00005350	Other Texas Region
C983520	L00005395	Other Texas Region
C220076	L00005603	Other Texas Region
C277718	L00005920	Other Texas Region
C626750	L00006585	Killeen, TX Metro
C895775	L00006646	Other Texas Region
C390951	L00006666	Other Texas Region
C375848	L00006747	Other Texas Region
C212138	L00006791	Other Texas Region
C693805	L00007070	Other Texas Region
C798419	L00007213	Killeen, TX Metro
C744161	L00007397	Killeen, TX Metro
C887356	L00007504	Killeen, TX Metro
C518641	L00007611	Killeen, TX Metro
C898204	L00007855	Other Texas Region
C921412	L00008008	Other Texas Region
C738046	L00008028	Other Texas Region
C506884	L00008081	Killeen, TX Metro
C840479	L00008209	Killeen, TX Metro
C680222	L00008872	Other Texas Region
C565483	L00008985	Other Texas Region
C823503	L00009024	Other Texas Region
C466378	L00009026	Other Texas Region
C654280	L00009096	Other Texas Region
C676250	L00009217	Killeen, TX Metro
C709654	L00009542	Killeen, TX Metro
C765727	L00009555	Other Texas Region
C268600	L00009748	Other Texas Region
C176298	L00010050	Other Texas Region
C368933	L00010137	Other Texas Region
C658086	L00010439	Killeen, TX Metro
C375345	L00011150	Other Texas Region
C284087	L00011180	Other Texas Region
C812222	L00011205	Other Texas Region
C553112	L00011576	Other Texas Region
C822321	L00011585	Other Texas Region
C889694	L00011624	Other Texas Region
C658745	L00011642	Other Texas Region
C432171	L00011850	Other Texas Region
C606289	L00012134	Other Texas Region
C289977	L00012318	Other Texas Region
C711516	L00012368	Other Texas Region
C662886	L00012450	Other Texas Region
C585375	L00012535	Other Texas Region
C856350	L00012940	Other Texas Region
C136948	L00012949	Other Texas Region
C839663	L00013285	Other Texas Region
C428477	L00013412	Other Texas Region
C711561	L00013777	Other Texas Region
C706289	L00013810	Killeen, TX Metro
C992008	L00013860	Killeen, TX Metro
C450129	L00014009	Killeen, TX Metro
C395182	L00014136	Killeen, TX Metro
C329415	L00014310	Other Texas Region
C402905	L00014538	Other Texas Region
C868254	L00014735	Other Texas Region
C157803	L00015042	Killeen, TX Metro
C998436	L00015267	Other Texas Region
C457509	L00015337	Killeen, TX Metro
C212789	L00015432	Killeen, TX Metro
C795202	L00015463	Other Texas Region
C572694	L00015576	Killeen, TX Metro
C793875	L00015640	Killeen, TX Metro
C129986	L00015840	Killeen, TX Metro
C363552	L00016655	Other Texas Region
C510372	L00016710	Killeen, TX Metro
C433857	L00016979	Other Texas Region
C546015	L00017475	Other Texas Region
C504271	L00017522	Other Texas Region
C649753	L00017763	Killeen, TX Metro
C971836	L00017975	Other Texas Region
C550479	L00018234	Other Texas Region
C204959	L00018263	Other Texas Region
C679088	L00018450	Other Texas Region
C136509	L00019209	Other Texas Region
C723295	L00019255	Killeen, TX Metro
C763610	L00019449	Killeen, TX Metro
C241503	L00019663	Killeen, TX Metro
C517902	L00019911	Other Texas Region
C638569	L00020121	Killeen, TX Metro
C520141	L00020278	Killeen, TX Metro
C389943	L00020369	Killeen, TX Metro
C830782	L00020491	Killeen, TX Metro
C412444	L00020580	Other Texas Region
C217639	L00020982	Killeen, TX Metro
C933884	L00020996	Other Texas Region
C162408	L00021072	Killeen, TX Metro
C197069	L00021135	Other Texas Region
C634561	L00021320	Other Texas Region
C974837	L00021404	Other Texas Region
C536060	L00021542	Killeen, TX Metro
C909138	L00021597	Other Texas Region
C606906	L00021967	Killeen, TX Metro
C445184	L00022091	Killeen, TX Metro
C434132	L00022223	Other Texas Region
C568571	L00022620	Killeen, TX Metro
C621291	L00022772	Other Texas Region
C808012	L00022966	Other Texas Region
C699149	L00023073	Other Texas Region
C974185	L00023290	Other Texas Region
C713178	L00023378	Killeen, TX Metro
C616655	L00023439	Other Texas Region
C104321	L00023626	Other Texas Region
C785929	L00023629	Killeen, TX Metro
C760352	L00023670	Other Texas Region
C153046	L00023782	Other Texas Region
C515721	L00024052	Other Texas Region
C967595	L00024196	Killeen, TX Metro
C413625	L00024364	Other Texas Region
C510685	L00024458	Killeen, TX Metro
C789837	L00024579	Other Texas Region
C230538	L00024780	Other Texas Region
C439758	L00024807	Killeen, TX Metro
C804960	L00024956	Killeen, TX Metro
C935134	L00024985	Other Texas Region
C335612	L00025065	Other Texas Region
C354494	L00025194	Killeen, TX Metro
C594614	L00025289	Other Texas Region
C805322	L00025752	Other Texas Region
C538596	L00025962	Other Texas Region
C990797	L00025990	Other Texas Region
C124336	L00026034	Other Texas Region
C731884	L00026044	Other Texas Region
C494188	L00026116	Killeen, TX Metro
C288307	L00027209	Other Texas Region
C388953	L00027225	Killeen, TX Metro
C463021	L00027259	Other Texas Region
C858049	L00027550	Other Texas Region
C412841	L00027630	Other Texas Region
C800534	L00027669	Other Texas Region
C596372	L00027694	Other Texas Region
C743634	L00027926	Other Texas Region
C283097	L00027954	Other Texas Region
C359258	L00028322	Killeen, TX Metro
C659632	L00028349	Other Texas Region
C112741	L00028501	Killeen, TX Metro
